Date,Open,High,Low,Close,Adj Close,Volume
2022-03-31,367.239990234375,367.6000061035156,361.67999267578125,362.5400085449219,359.2828674316406,67011400
2022-04-01,362.80999755859375,363.6099853515625,358.5899963378906,361.8500061035156,358.5990905761719,54527800
2022-04-04,362.7099914550781,369.30999755859375,362.44000244140625,369.29998779296875,365.98211669921875,45950200
2022-04-05,367.80999755859375,368.5400085449219,359.92999267578125,361.1000061035156,357.8558349609375,62738700
2022-04-06,355.6499938964844,356.7799987792969,350.55999755859375,353.260009765625,350.0862731933594,90077100
2022-04-07,352.239990234375,356.3500061035156,348.69000244140625,354.1000061035156,350.9186706542969,63777400
2022-04-08,352.32000732421875,353.0899963378906,348.5,349.1499938964844,346.0131530761719,61956100
2022-04-11,344.80999755859375,345.75,340.5400085449219,340.8900146484375,337.827392578125,66107400
2022-04-12,345.760009765625,347.69000244140625,338.0400085449219,339.45001220703125,336.40032958984375,72790200
2022-04-13,339.79998779296875,347.42999267578125,339.05999755859375,346.3500061035156,343.23834228515625,61367800
2022-04-14,346.44000244140625,346.9700012207031,338.2099914550781,338.42999267578125,335.3894958496094,73519400
2022-04-18,337.3500061035156,341.0400085449219,335.7900085449219,338.69000244140625,335.6471252441406,58560600
2022-04-19,338.0299987792969,346.8500061035156,336.9800109863281,346.260009765625,343.1491394042969,56515700
2022-04-20,347.0899963378906,347.55999755859375,339.9599914550781,341.2099914550781,338.14453125,65500000
2022-04-21,345.19000244140625,347.8699951171875,333.20001220703125,334.1499938964844,331.1479187011719,75801000
2022-04-22,334.30999755859375,335.55999755859375,324.9599914550781,325.3999938964844,322.4765319824219,82562100
2022-04-25,323.7300109863281,329.8999938964844,322.42999267578125,329.5799865722656,326.6189880371094,101755900
2022-04-26,327.4700012207031,327.6600036621094,316.8599853515625,317.1400146484375,314.290771484375,105819600
2022-04-27,317.239990234375,322.8800048828125,315.0,316.760009765625,313.9142150878906,111204200
2022-04-28,321.8500061035156,329.8900146484375,317.5199890136719,328.010009765625,325.0631103515625,99450000
2022-04-29,323.70001220703125,327.2300109863281,312.6000061035156,313.25,310.4356689453125,91977900
2022-05-02,312.8299865722656,318.7200012207031,309.6499938964844,318.4800109863281,315.61871337890625,115511800
2022-05-03,318.5,321.1700134277344,315.9800109863281,318.82000732421875,315.9556884765625,78185500
2022-05-04,319.30999755859375,330.2900085449219,313.8900146484375,329.6000061035156,326.6388244628906,116083400
2022-05-05,325.1700134277344,325.25,309.6199951171875,313.0,310.1879577636719,154607400
2022-05-06,310.95001220703125,315.0899963378906,305.1099853515625,309.25,306.47161865234375,139572800
2022-05-09,303.4800109863281,309.3500061035156,295.7200012207031,297.1499938964844,294.4803466796875,113387300
2022-05-10,304.510009765625,305.760009765625,296.57000732421875,300.760009765625,298.0578918457031,124124600
2022-05-11,298.44000244140625,304.0899963378906,290.95001220703125,291.8399963378906,289.2180480957031,140326100
2022-05-12,287.45001220703125,295.75,284.94000244140625,291.1499938964844,288.5342712402344,120910900
2022-05-13,295.7200012207031,303.0,294.0799865722656,301.94000244140625,299.227294921875,83684900
2022-05-16,300.1499938964844,302.260009765625,297.1300048828125,298.44000244140625,295.7587585449219,59190400
2022-05-17,304.45001220703125,306.55999755859375,300.54998779296875,306.1700134277344,303.4193420410156,62715300
2022-05-18,301.5400085449219,302.25,289.8500061035156,291.1400146484375,288.5243835449219,79477100
2022-05-19,289.2900085449219,294.3900146484375,287.5799865722656,289.5799865722656,286.9783630371094,79920700
2022-05-20,293.1300048828125,293.79998779296875,280.2099914550781,288.67999267578125,286.0864562988281,91764200
2022-05-23,289.75,293.8699951171875,287.2900085449219,293.4800109863281,290.84332275390625,63648400
2022-05-24,288.1300048828125,288.8599853515625,282.25,287.239990234375,284.65936279296875,73491100
2022-05-25,285.7099914550781,293.3900146484375,285.5,291.260009765625,288.643310546875,67144500
2022-05-26,290.44000244140625,300.9200134277344,290.1499938964844,299.3299865722656,296.6407775878906,59462200
2022-05-27,302.5400085449219,309.25,302.4200134277344,309.1000061035156,306.3230285644531,66985600
2022-05-31,309.07000732421875,311.3299865722656,304.3299865722656,308.2799987792969,305.51031494140625,60968300
2022-06-01,310.4700012207031,312.6499938964844,303.7300109863281,306.0,303.2508544921875,65341700
2022-06-02,304.8500061035156,314.55999755859375,303.3999938964844,314.3800048828125,311.5555419921875,59291300
2022-06-03,309.0299987792969,310.4700012207031,304.9200134277344,306.20001220703125,303.4490661621094,60914700
2022-06-06,310.75,312.3500061035156,305.6199951171875,307.2200012207031,304.4598693847656,51785000
2022-06-07,303.80999755859375,310.6700134277344,302.69000244140625,309.8699951171875,307.0860595703125,44900300
2022-06-08,309.04998779296875,311.7200012207031,306.7699890136719,307.6400146484375,304.8761291503906,38342100
2022-06-09,305.9100036621094,309.04998779296875,299.2300109863281,299.3999938964844,296.71014404296875,55900500
2022-06-10,293.6499938964844,294.8699951171875,288.3800048828125,288.8399963378906,286.2450256347656,85963500
2022-06-13,279.75,282.3399963378906,274.5299987792969,275.4100036621094,272.9356994628906,94442000
2022-06-14,277.6600036621094,278.6600036621094,273.3399963378906,275.9100036621094,273.4311828613281,64697500
2022-06-15,279.4200134277344,286.8299865722656,276.6099853515625,282.79998779296875,280.2592468261719,86051400
2022-06-16,275.5899963378906,276.05999755859375,269.2799987792969,271.3900146484375,268.9517822265625,81910300
2022-06-17,272.17999267578125,277.19000244140625,270.510009765625,274.69000244140625,272.22216796875,82703400
2022-06-21,278.75,283.45001220703125,278.6400146484375,281.0799865722656,279.09014892578125,51633700
2022-06-22,278.5199890136719,285.17999267578125,277.9100036621094,280.6700134277344,278.6830749511719,67472900
2022-06-23,283.2099914550781,285.7200012207031,280.30999755859375,284.8500061035156,282.83349609375,57457800
2022-06-24,287.739990234375,295.0400085449219,287.5,294.6099853515625,292.5243835449219,58422300
2022-06-27,296.0,296.5799865722656,291.2900085449219,292.45001220703125,290.3796691894531,54151500
2022-06-28,293.0,295.6499938964844,283.3500061035156,283.5400085449219,281.53277587890625,61609800
2022-06-29,283.3999938964844,285.3399963378906,280.8399963378906,283.79998779296875,281.7908935546875,57302700
2022-06-30,280.75,283.94000244140625,275.7799987792969,280.2799987792969,278.2958679199219,79313600
2022-07-01,278.95001220703125,282.5299987792969,277.0299987792969,282.1300048828125,280.13275146484375,56675100
2022-07-05,278.30999755859375,287.0799865722656,276.75,286.9599914550781,284.92852783203125,61829300
2022-07-06,287.3500061035156,290.95001220703125,285.5899963378906,288.79998779296875,286.7555236816406,63194700
2022-07-07,289.6300048828125,295.70001220703125,289.6300048828125,294.9800109863281,292.89178466796875,56620100
2022-07-08,292.0799865722656,296.75,291.1199951171875,295.3500061035156,293.2591552734375,59895500
2022-07-11,292.8800048828125,293.1099853515625,288.1400146484375,289.0400085449219,286.99383544921875,55273900
2022-07-12,290.32000732421875,292.2799987792969,284.6099853515625,286.239990234375,284.2136535644531,55797100
2022-07-13,280.6000061035156,288.04998779296875,280.0199890136719,285.6499938964844,283.6278381347656,73939400
2022-07-14,282.989990234375,287.55999755859375,279.79998779296875,286.6700134277344,284.6405944824219,63741800
2022-07-15,289.7300109863281,291.9800109863281,288.0799865722656,291.8699951171875,289.80377197265625,63818100
2022-07-18,294.7200012207031,296.1600036621094,288.20001220703125,289.3999938964844,287.3512878417969,59519600
2022-07-19,293.1099853515625,298.6000061035156,291.4700012207031,298.29998779296875,296.1882629394531,55172600
2022-07-20,298.7300109863281,304.239990234375,297.92999267578125,303.0299987792969,300.884765625,67769400
2022-07-21,303.5,307.44000244140625,300.7799987792969,307.3800048828125,305.2039794921875,55049400
2022-07-22,306.42999267578125,308.54998779296875,300.1199951171875,301.989990234375,299.8521423339844,57127700
2022-07-25,302.0199890136719,302.5,298.2200012207031,300.2699890136719,298.1443176269531,40582400
2022-07-26,298.5299987792969,298.7900085449219,293.5400085449219,294.3699951171875,292.2861022949219,50074100
2022-07-27,299.0400085449219,308.5400085449219,298.4599914550781,306.80999755859375,304.6380310058594,69304400
2022-07-28,306.5899963378906,310.3999938964844,302.75,309.80999755859375,307.61676025390625,55139900
2022-07-29,311.3900146484375,316.3900146484375,309.92999267578125,315.4599914550781,313.226806640625,57501000
2022-08-01,313.6499938964844,318.80999755859375,312.5299987792969,315.2699890136719,313.0381164550781,46358800
2022-08-02,312.9200134277344,318.54998779296875,311.8399963378906,314.3299865722656,312.1047668457031,48676500
2022-08-03,316.04998779296875,323.7300109863281,315.989990234375,322.8900146484375,320.60418701171875,53735700
2022-08-04,322.9700012207031,324.7200012207031,320.7699890136719,324.3999938964844,322.1034851074219,38973700
2022-08-05,319.19000244140625,323.8299865722656,318.3900146484375,321.75,319.47222900390625,53894000
2022-08-08,322.69000244140625,326.4700012207031,319.2099914550781,320.7099914550781,318.4396057128906,43878500
2022-08-09,318.7699890136719,319.0299987792969,315.4200134277344,317.0799865722656,314.8352966308594,39764200
2022-08-10,324.5899963378906,326.2300109863281,322.05999755859375,325.92999267578125,323.6227111816406,51459600
2022-08-11,328.30999755859375,330.3599853515625,323.3599853515625,324.0799865722656,321.7857360839844,45897700
2022-08-12,326.17999267578125,330.5899963378906,325.1000061035156,330.3900146484375,328.0511169433594,40928400
2022-08-15,329.4200134277344,333.57000732421875,329.3999938964844,333.05999755859375,330.7021789550781,38266600
2022-08-16,332.05999755859375,334.4200134277344,329.1600036621094,332.2799987792969,329.927734375,41186900
2022-08-17,329.07000732421875,331.42999267578125,326.3599853515625,328.489990234375,326.16455078125,47842200
2022-08-18,328.44000244140625,330.489990234375,326.7900085449219,329.2799987792969,326.948974609375,41937200
2022-08-19,326.1700134277344,326.8399963378906,322.0799865722656,322.8599853515625,320.5743713378906,51770600
2022-08-22,318.5,318.739990234375,313.5299987792969,314.3599853515625,312.13458251953125,51098900
2022-08-23,314.1199951171875,317.0,313.3299865722656,314.1000061035156,311.8764343261719,39497100
2022-08-24,313.6099853515625,316.8699951171875,312.989990234375,315.010009765625,312.7799987792969,38057100
2022-08-25,316.8299865722656,320.6000061035156,315.760009765625,320.5799865722656,318.310546875,38098300
2022-08-26,320.2799987792969,321.510009765625,307.3500061035156,307.44000244140625,305.2635498046875,69047700
2022-08-29,304.6199951171875,307.2200012207031,303.2799987792969,304.4100036621094,302.2550354003906,48321900
2022-08-30,306.1000061035156,306.7300109863281,298.44000244140625,301.0199890136719,298.88897705078125,51184500
2022-08-31,303.989990234375,304.9100036621094,299.1600036621094,299.2699890136719,297.15142822265625,50044000
2022-09-01,296.7200012207031,299.7799987792969,292.95001220703125,299.3999938964844,297.2804870605469,57990700
2022-09-02,302.3399963378906,303.75,293.5199890136719,295.1700134277344,293.0804443359375,64666800
2022-09-06,295.6600036621094,296.6000061035156,290.8699951171875,293.04998779296875,290.9754333496094,57005400
2022-09-07,293.5400085449219,299.989990234375,293.2699890136719,298.9700012207031,296.853515625,49260400
2022-09-08,296.8500061035156,301.8699951171875,295.45001220703125,300.5199890136719,298.392578125,55649800
2022-09-09,302.8299865722656,307.6000061035156,300.5199890136719,307.0899963378906,304.9160461425781,56125200
2022-09-12,308.5,311.0799865722656,308.17999267578125,310.739990234375,308.54022216796875,45905700
2022-09-13,301.79998779296875,303.0199890136719,292.7900085449219,293.70001220703125,291.620849609375,79562200
2022-09-14,294.8699951171875,296.92999267578125,293.05999755859375,296.0299987792969,293.934326171875,54907200
2022-09-15,294.07000732421875,296.5299987792969,289.4599914550781,291.1000061035156,289.03924560546875,65299400
2022-09-16,287.7200012207031,289.7200012207031,285.6199951171875,289.32000732421875,287.2718200683594,79920400
2022-09-19,286.1000061035156,291.2099914550781,286.0400085449219,291.04998779296875,289.5089111328125,52613800
2022-09-20,288.489990234375,291.07000732421875,286.3800048828125,288.7300109863281,287.20123291015625,51271100
2022-09-21,289.5899963378906,293.95001220703125,283.4200134277344,283.55999755859375,282.05859375,82931000
2022-09-22,282.0,283.0299987792969,278.82000732421875,280.07000732421875,278.5870666503906,62757100
2022-09-23,277.54998779296875,277.8500061035156,272.0199890136719,275.510009765625,274.05120849609375,74815200
2022-09-26,275.0299987792969,279.489990234375,273.55999755859375,274.3699951171875,272.9172668457031,71176700
2022-09-27,277.80999755859375,280.2099914550781,272.1099853515625,274.4800109863281,273.02667236328125,69780100
2022-09-28,274.4599914550781,281.25,272.95001220703125,279.94000244140625,278.457763671875,79652100
2022-09-29,275.8599853515625,276.25,268.8399963378906,271.8699951171875,270.4305114746094,81216000
2022-09-30,271.0299987792969,275.19000244140625,267.1000061035156,267.260009765625,265.84490966796875,78482400
2022-10-03,269.07000732421875,275.1600036621094,267.5299987792969,273.5299987792969,272.0816955566406,61267400
2022-10-04,278.989990234375,282.8500061035156,278.989990234375,282.1300048828125,280.63616943359375,66696900
2022-10-05,278.2799987792969,283.80999755859375,275.4200134277344,281.9800109863281,280.48699951171875,55766300
2022-10-06,280.9599914550781,284.17999267578125,279.42999267578125,279.760009765625,278.2787170410156,53489400
2022-10-07,275.0199890136719,275.1499938964844,267.739990234375,269.1000061035156,267.6751403808594,71354700
2022-10-10,269.29998779296875,269.70001220703125,263.6400146484375,266.4100036621094,264.9994201660156,60393000
2022-10-11,264.70001220703125,267.6300048828125,261.0299987792969,262.75,261.3587951660156,66522500
2022-10-12,263.3999938964844,265.3599853515625,261.95001220703125,262.6600036621094,261.2692565917969,50580200
2022-10-13,255.16000366210938,270.1700134277344,254.25999450683594,268.82000732421875,267.3966369628906,112894100
2022-10-14,271.20001220703125,271.80999755859375,260.1400146484375,260.739990234375,259.3594055175781,77244300
2022-10-17,266.8399963378906,270.239990234375,266.739990234375,269.3500061035156,267.923828125,64576500
2022-10-18,276.5299987792969,277.2099914550781,268.739990234375,271.4800109863281,270.04254150390625,69781000
2022-10-19,269.92999267578125,273.67999267578125,268.07000732421875,270.489990234375,269.05780029296875,53115400
2022-10-20,269.5799865722656,274.8399963378906,267.9200134277344,269.1099853515625,267.6850891113281,60605500
2022-10-21,267.9800109863281,275.9700012207031,266.82000732421875,275.4200134277344,273.9617004394531,77897700
2022-10-24,275.69000244140625,279.3999938964844,271.9700012207031,278.45001220703125,276.97564697265625,63963600
2022-10-25,279.4100036621094,284.6000061035156,277.8999938964844,284.2099914550781,282.7051696777344,59014500
2022-10-26,278.4599914550781,283.9800109863281,277.42999267578125,277.92999267578125,276.4584045410156,63492400
2022-10-27,276.7900085449219,278.2799987792969,272.3399963378906,272.8699951171875,271.4252014160156,57760300
2022-10-28,272.2300109863281,281.70001220703125,272.05999755859375,281.2200012207031,279.7309875488281,62651300
2022-10-31,278.9200134277344,279.760009765625,275.989990234375,277.95001220703125,276.47833251953125,47742000
2022-11-01,281.5,282.07000732421875,274.739990234375,275.1099853515625,273.6533508300781,45895900
2022-11-02,275.0799865722656,278.2099914550781,265.6099853515625,265.67999267578125,264.27325439453125,79803100
2022-11-03,263.010009765625,264.5,260.1000061035156,260.489990234375,259.1107177734375,70038900
2022-11-04,265.5299987792969,266.6099853515625,259.0799865722656,264.67999267578125,263.278564453125,78313200
2022-11-07,265.75,268.1400146484375,263.57000732421875,267.5899963378906,266.1731262207031,47333800
2022-11-08,269.1400146484375,272.8500061035156,265.5199890136719,269.5400085449219,268.11285400390625,63213800
2022-11-09,267.760009765625,268.55999755859375,263.0299987792969,263.32000732421875,261.92578125,64862100
2022-11-10,276.010009765625,283.04998779296875,273.8500061035156,282.75,281.2528991699219,99256700
2022-11-11,282.55999755859375,288.6400146484375,281.19000244140625,287.9599914550781,286.435302734375,66961800
2022-11-14,285.8599853515625,289.2099914550781,284.44000244140625,285.44000244140625,283.92864990234375,55290700
2022-11-15,292.2099914550781,293.260009765625,285.9700012207031,289.3900146484375,287.85772705078125,73985400
2022-11-16,287.3900146484375,289.4800109863281,284.6000061035156,285.44000244140625,283.92864990234375,48859800
2022-11-17,280.8800048828125,286.32000732421875,280.7200012207031,284.80999755859375,283.3019714355469,55462100
2022-11-18,287.8900146484375,287.989990234375,282.32000732421875,284.82000732421875,283.31195068359375,53588600
2022-11-21,283.3999938964844,284.5799865722656,281.0400085449219,281.8900146484375,280.3974609375,40083500
2022-11-22,282.6400146484375,286.1099853515625,280.4599914550781,285.95001220703125,284.43597412109375,41873400
2022-11-23,285.9700012207031,289.4599914550781,285.7900085449219,288.82000732421875,287.2907409667969,46390000
2022-11-25,287.19000244140625,287.9100036621094,286.4200134277344,286.9200134277344,285.40081787109375,15498800
2022-11-28,284.8999938964844,286.9599914550781,281.760009765625,282.7099914550781,281.2131042480469,38714200
2022-11-29,282.94000244140625,283.3500061035156,279.1700134277344,280.57000732421875,279.0844421386719,35618900
2022-11-30,280.8399963378906,293.4700012207031,279.9700012207031,293.3599853515625,291.80670166015625,74718100
2022-12-01,293.69000244140625,295.75,290.8800048828125,293.7200012207031,292.164794921875,51547300
2022-12-02,288.5400085449219,293.45001220703125,288.3599853515625,292.54998779296875,291.0009765625,53583200
2022-12-05,290.3800048828125,291.67999267578125,286.1499938964844,287.6400146484375,286.1170349121094,41482100
2022-12-06,287.4800109863281,287.6199951171875,280.260009765625,281.67999267578125,280.18853759765625,53937600
2022-12-07,280.4700012207031,282.57000732421875,278.7799987792969,280.5299987792969,279.04461669921875,45614300
2022-12-08,281.9100036621094,284.8399963378906,279.7900085449219,283.8500061035156,282.3470764160156,42594900
2022-12-09,282.80999755859375,285.6400146484375,281.5899963378906,282.0400085449219,280.5466613769531,47860500
2022-12-12,282.2200012207031,285.6400146484375,281.1600036621094,285.5799865722656,284.0679016113281,35732500
2022-12-13,296.6499938964844,296.8800048828125,285.9100036621094,288.6499938964844,287.12164306640625,80667700
2022-12-14,288.04998779296875,291.4100036621094,283.19000244140625,286.510009765625,284.99298095703125,64984400
2022-12-15,282.3299865722656,283.010009765625,275.6700134277344,276.8900146484375,275.4239196777344,60554100
2022-12-16,276.20001220703125,277.7699890136719,272.6099853515625,274.25,272.7978820800781,68300400
2022-12-19,273.8699951171875,273.9599914550781,268.489990234375,269.75,268.964111328125,44167900
2022-12-20,268.55999755859375,271.32000732421875,266.95001220703125,269.5400085449219,268.7547302246094,51064200
2022-12-21,270.6000061035156,274.7799987792969,269.739990234375,273.45001220703125,272.6533508300781,46394700
2022-12-22,270.3800048828125,270.510009765625,262.4599914550781,266.760009765625,265.98284912109375,60278400
2022-12-23,265.4700012207031,268.0400085449219,263.5299987792969,267.3599853515625,266.5810546875,39373600
2022-12-27,266.739990234375,266.8500061035156,263.0299987792969,263.5799865722656,262.81207275390625,38009000
2022-12-28,263.1700134277344,265.4700012207031,259.7300109863281,260.1000061035156,259.34222412109375,47139000
2022-12-29,262.9599914550781,267.3999938964844,262.25,266.44000244140625,265.66375732421875,45893600
2022-12-30,263.6199951171875,266.4100036621094,262.2900085449219,266.2799987792969,265.50421142578125,37858300
2023-01-03,268.6499938964844,270.1499938964844,262.1300048828125,264.4800109863281,263.70947265625,42335300
2023-01-04,266.6400146484375,267.45001220703125,262.5299987792969,265.739990234375,264.96575927734375,47754900
2023-01-05,264.0400085449219,264.2099914550781,261.260009765625,261.5799865722656,260.8179016113281,45396700
2023-01-06,263.3500061035156,269.94000244140625,260.3399963378906,268.79998779296875,268.016845703125,54659700
2023-01-09,270.8299865722656,275.2900085449219,269.9200134277344,270.5400085449219,269.7518005371094,45568700
2023-01-10,269.489990234375,272.94000244140625,268.9700012207031,272.8299865722656,272.03509521484375,35247800
2023-01-11,273.9200134277344,277.6600036621094,273.1199951171875,277.54998779296875,276.7413635253906,44077000
2023-01-12,278.1199951171875,280.1000061035156,273.739990234375,279.04998779296875,278.23699951171875,60600000
2023-01-13,276.5,281.2200012207031,276.1600036621094,280.9700012207031,280.15142822265625,44802900
2023-01-17,280.7699890136719,282.8500061035156,279.5799865722656,281.5400085449219,280.7197570800781,36269700
2023-01-18,283.1099853515625,284.69000244140625,277.6700134277344,277.8800048828125,277.0704040527344,47754500
2023-01-19,276.2200012207031,277.3800048828125,273.8900146484375,275.1499938964844,274.348388671875,44150400
2023-01-20,276.7900085449219,283.0199890136719,275.7099914550781,282.67999267578125,281.8564147949219,60613600
2023-01-23,283.5400085449219,290.2099914550781,282.7300109863281,288.9599914550781,288.1181335449219,52799900
2023-01-24,287.30999755859375,289.54998779296875,286.7799987792969,288.3699951171875,287.52984619140625,44875100
2023-01-25,283.7699890136719,288.3599853515625,281.17999267578125,287.7300109863281,286.8917236328125,50872000
2023-01-26,291.2200012207031,293.5199890136719,288.5199890136719,293.3399963378906,292.4853515625,51596300
2023-01-27,292.0,298.260009765625,291.8800048828125,296.260009765625,295.3968505859375,56441900
2023-01-30,292.92999267578125,294.3800048828125,289.8900146484375,290.2699890136719,289.42431640625,49405800
2023-01-31,290.30999755859375,294.7200012207031,290.20001220703125,294.6199951171875,293.7616271972656,46705100
2023-02-01,294.4100036621094,303.42999267578125,292.29998779296875,300.9200134277344,300.0433044433594,67562200
2023-02-02,307.57000732421875,313.67999267578125,306.7300109863281,311.7200012207031,310.81182861328125,83070600
2023-02-03,304.94000244140625,312.3900146484375,304.5400085449219,306.17999267578125,305.2879638671875,76170800
2023-02-06,303.510009765625,305.9100036621094,302.2200012207031,303.5899963378906,302.70550537109375,40802300
2023-02-07,303.4599914550781,311.0299987792969,302.32000732421875,309.8800048828125,308.9771728515625,67584000
2023-02-08,308.5400085449219,309.5,303.6700134277344,304.3699951171875,303.4832458496094,56720900
2023-02-09,308.8399963378906,308.989990234375,300.20001220703125,301.67999267578125,300.80108642578125,49137800
2023-02-10,299.4800109863281,301.57000732421875,297.25,299.70001220703125,298.82684326171875,50050100
2023-02-13,301.1300048828125,305.1000061035156,299.92999267578125,304.5,303.61285400390625,39636700
